sex,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,occupation_type,career_start,career_end,result,age,num_langs
female,0,1.0,235.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Українська,0,6,university,False,False,1,37.0,1
male,1,1.0,174.0,2014.0,Full-time,2.0,Undergraduate applicant,Українська,5,6,work,666,False,1,37.0,1
male,1,1.0,212.0,2017.0,,0.0,Alumnus (Bachelor's),False,6,2,university,False,False,1,31.0,1
male,0,1.0,240.0,2013.0,Full-time,0.0,PhD,Українська,0,0,university,False,False,1,34.0,1
female,1,1.0,1233.0,2016.0,Distance Learning,0.0,Student (Bachelor's),Українська;Deutsch,1,2,work,2012,False,1,33.0,2
male,0,1.0,48.0,2011.0,Full-time,1.0,Alumnus (Specialist),False,False,False,university,False,False,0,37.0,1
male,0,1.0,20.0,2009.0,Distance Learning,4.0,Alumnus (Specialist),Українська,0,0,university,False,False,0,43.0,1
male,0,1.0,54.0,0.0,Part-time,7.0,Student (Specialist),Українська,False,False,university,False,False,0,36.0,1
male,0,1.0,0.0,2013.0,Full-time,4.0,Student (Master's),Українська;Русский;English;Deutsch,2,6,work,False,False,0,35.0,4
male,0,1.0,47.0,2009.0,Full-time,4.0,Alumnus (Specialist),False,False,False,university,2010,2013,0,38.0,1
female,0,1.0,626.0,2010.0,Full-time,4.0,Alumnus (Specialist),Українська,0,2,university,False,False,1,37.0,1
female,0,1.0,1028.0,2012.0,Full-time,4.0,Alumnus (Specialist),False,1,2,university,2010,2019,1,36.0,1
male,1,1.0,59.0,2003.0,Distance Learning,4.0,Alumnus (Bachelor's),Українська,False,False,work,2002,False,0,43.0,1
male,1,1.0,376.0,2020.0,Full-time,7.0,Student (Specialist),False,1,0,university,False,False,1,37.0,1
female,0,1.0,154.0,2008.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,university,False,False,1,37.0,1
male,1,1.0,340.0,2018.0,Distance Learning,1.0,Student (Specialist),Українська,False,False,university,False,False,0,34.0,1
female,0,1.0,484.0,2011.0,Full-time,4.0,Student (Specialist),Українська,0,0,university,False,False,1,37.0,1
female,1,1.0,332.0,2015.0,Full-time,1.0,Student (Specialist),Українська,0,0,university,False,False,1,37.0,1
male,1,1.0,43.0,0.0,Distance Learning,1.0,Alumnus (Specialist),Українська,0,0,university,False,False,0,37.0,1
male,0,1.0,163.0,2002.0,Full-time,0.0,Alumnus (Specialist),False,False,False,university,False,False,0,45.0,1
male,1,1.0,1126.0,2009.0,Full-time,0.0,Alumnus (Specialist),Українська,6,2,university,False,False,1,37.0,1
male,1,1.0,392.0,2014.0,Full-time,6.0,Student (Master's),Українська,0,0,university,False,False,0,34.0,1
male,0,1.0,149.0,2015.0,Full-time,0.0,Alumnus (Specialist),Українська;Español;English,0,5,university,False,False,0,37.0,3
male,0,1.0,249.0,2007.0,Full-time,0.0,Alumnus (Specialist),Українська,False,2,university,False,False,0,40.0,1
male,1,1.0,564.0,2014.0,Full-time,1.0,Alumnus (Specialist),False,5,2,university,False,False,0,37.0,1
female,0,1.0,230.0,2011.0,Full-time,4.0,Student (Specialist),Українська,0,0,university,False,False,1,37.0,1
male,0,1.0,39.0,2006.0,Full-time,0.0,Alumnus (Specialist),Українська,False,False,university,False,False,0,37.0,1
male,1,1.0,147.0,2016.0,Full-time,4.0,Undergraduate applicant,Українська;Русский,1,0,university,2016,2020,1,31.0,2
male,0,1.0,105.0,2011.0,,0.0,Alumnus (Specialist),Українська,False,False,university,False,False,1,37.0,1
female,1,1.0,79.0,0.0,Full-time,1.0,Candidate of Sciences,Українська,7,1,work,False,False,1,37.0,1
female,1,1.0,1444.0,2010.0,Full-time,4.0,Alumnus (Specialist),Українська;Русский,6,6,work,2010,False,1,37.0,2
male,1,1.0,47.0,2012.0,Distance Learning,4.0,Alumnus (Specialist),False,0,0,work,2007,2009,0,37.0,1
male,1,1.0,48.0,2008.0,Full-time,0.0,Alumnus (Specialist),Українська,False,False,university,False,False,0,37.0,1
male,1,1.0,72.0,2011.0,Full-time,1.0,Student (Specialist),Українська,False,False,,False,False,1,37.0,1
male,1,1.0,85.0,2009.0,Distance Learning,0.0,Student (Specialist),Українська,False,False,university,False,False,0,43.0,1
male,1,0.0,376.0,0.0,Full-time,1.0,Student (Bachelor's),Українська;Татарча,6,6,university,2011,2018,1,31.0,2
male,0,1.0,15.0,0.0,,4.0,Undergraduate applicant,Українська,False,False,,False,False,1,49.0,1
male,0,1.0,69.0,2010.0,Full-time,1.0,Alumnus (Specialist),Українська,False,False,university,False,False,0,38.0,1
male,0,1.0,367.0,2014.0,Full-time,1.0,Alumnus (Specialist),Українська,0,0,university,2013,2021,1,33.0,1
female,0,1.0,126.0,2008.0,Full-time,0.0,Alumnus (Specialist),Українська,0,0,university,False,False,1,39.0,1
male,0,1.0,675.0,2018.0,Full-time,0.0,Student (Bachelor's),Українська;English;Русский;Español;Français;Deutsch,6,5,work,False,False,0,31.0,6
male,0,1.0,80.0,2013.0,Distance Learning,0.0,Alumnus (Specialist),Українська,0,0,university,False,False,0,37.0,1
male,0,1.0,288.0,2013.0,Full-time,4.0,Student (Specialist),Українська;English;日本語,6,1,university,False,False,1,36.0,3
female,0,1.0,2626.0,2019.0,Full-time,4.0,Student (Specialist),Українська,1,2,work,2019,False,1,37.0,1
male,0,1.0,508.0,2010.0,Full-time,4.0,Student (Specialist),Українська,1,2,work,2016,False,1,37.0,1
male,1,1.0,352.0,2014.0,Distance Learning,0.0,Student (Specialist),Українська,0,0,university,False,False,0,37.0,1
male,0,1.0,30.0,1991.0,Part-time,1.0,Student (Specialist),Українська;Aari,0,0,university,False,False,0,37.0,2
male,1,0.0,6.0,2006.0,Full-time,4.0,Student (Specialist),False,False,False,work,2007,False,0,45.0,1
male,0,1.0,245.0,2016.0,Full-time,0.0,Student (Master's),False,0,0,work,False,False,1,33.0,1
female,1,1.0,23.0,1999.0,Full-time,6.0,Alumnus (Specialist),Українська,False,False,university,False,False,1,48.0,1
female,0,1.0,80.0,2000.0,Distance Learning,0.0,Alumnus (Specialist),False,False,False,university,False,False,1,51.0,1
male,0,1.0,685.0,2008.0,Full-time,4.0,Student (Specialist),English;Українська,5,6,university,False,False,0,39.0,2
female,0,1.0,95.0,2008.0,Full-time,0.0,Alumnus (Specialist),False,False,False,university,False,False,1,39.0,1
male,0,1.0,7.0,2013.0,Full-time,4.0,Student (Specialist),Українська;English,6,5,work,False,False,0,34.0,2
male,0,1.0,222.0,2014.0,Distance Learning,7.0,Student (Bachelor's),Українська,False,False,work,2007,False,0,37.0,1
female,0,1.0,381.0,2015.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,university,False,False,1,33.0,1
male,1,1.0,19.0,0.0,Full-time,0.0,Student (Bachelor's),Українська;Русский,0,0,university,2006,2009,1,33.0,2
female,1,1.0,179.0,0.0,Full-time,0.0,Alumnus (Bachelor's),False,0,0,university,False,False,1,37.0,1
male,1,1.0,93.0,2015.0,Full-time,2.0,Student (Specialist),Українська,0,0,university,False,False,1,37.0,1
male,1,1.0,269.0,2013.0,Part-time,4.0,Student (Specialist),Українська,1,0,university,2005,2010,0,36.0,1
male,1,1.0,15.0,2010.0,Full-time,0.0,Alumnus (Specialist),Українська;Kiswahili,5,6,university,False,False,0,40.0,2
male,1,1.0,201.0,2011.0,,0.0,Alumnus (Specialist),False,0,2,university,False,False,1,42.0,1
male,0,1.0,58.0,2003.0,Full-time,4.0,Alumnus (Specialist),Українська;English,0,0,university,False,False,0,37.0,2
male,0,1.0,454.0,0.0,Full-time,0.0,Alumnus (Bachelor's),Українська;English;Lingua Latina,6,2,work,False,False,1,37.0,3
male,1,1.0,14.0,2000.0,Full-time,4.0,Alumnus (Bachelor's),False,False,False,work,2000,False,0,47.0,1
female,1,1.0,60.0,0.0,,0.0,Alumnus (Specialist),Українська,0,5,university,False,False,1,37.0,1
male,0,1.0,468.0,0.0,Full-time,1.0,Student (Bachelor's),Українська,False,False,university,False,False,0,35.0,1
female,0,1.0,725.0,2015.0,Full-time,4.0,Student (Bachelor's),Українська,False,False,university,False,False,1,32.0,1
female,0,1.0,264.0,2011.0,Full-time,0.0,Alumnus (Bachelor's),Українська;Русский,0,2,university,2012,2014,1,37.0,2
male,0,1.0,245.0,2014.0,Distance Learning,0.0,Alumnus (Specialist),Українська,1,2,work,False,False,0,36.0,1
female,0,1.0,331.0,2009.0,Distance Learning,0.0,Alumnus (Bachelor's),Українська,6,False,work,False,False,1,37.0,1
male,1,1.0,64.0,2012.0,Full-time,0.0,Student (Specialist),Українська;Русский;English,0,0,work,2017,False,0,35.0,3
male,0,1.0,20.0,2003.0,Full-time,0.0,Alumnus (Specialist),Українська,False,False,work,2013,False,1,37.0,1
female,1,1.0,263.0,2016.0,Distance Learning,0.0,Alumnus (Specialist),Українська;English,6,6,university,2015,2020,1,31.0,2
male,0,1.0,310.0,2005.0,Distance Learning,4.0,Student (Specialist),Українська,1,0,university,2006,2020,1,40.0,1
female,0,0.0,29.0,2003.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,university,False,False,1,37.0,1
female,1,1.0,45.0,0.0,Distance Learning,0.0,Student (Specialist),Українська,0,2,work,2007,False,1,37.0,1
female,0,1.0,53.0,1999.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,university,False,False,1,48.0,1
male,1,1.0,354.0,2010.0,Full-time,0.0,Alumnus (Specialist),Українська,0,0,work,2011,False,0,37.0,1
female,1,1.0,309.0,2009.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,university,False,False,1,37.0,1
male,0,1.0,131.0,0.0,Distance Learning,7.0,Student (Bachelor's),Українська,0,5,university,False,False,0,40.0,1
male,0,1.0,152.0,0.0,Full-time,4.0,Student (Specialist),Українська,0,0,university,False,False,0,36.0,1
male,0,1.0,102.0,2007.0,Full-time,4.0,Alumnus (Specialist),Українська,5,2,university,False,False,0,41.0,1
female,0,1.0,1723.0,2017.0,Full-time,0.0,Alumnus (Bachelor's),Українська;English;Español,6,2,university,False,False,1,37.0,3
male,0,1.0,346.0,2014.0,Distance Learning,0.0,Alumnus (Specialist),Українська,0,0,university,False,False,0,35.0,1
male,0,1.0,172.0,2011.0,Full-time,1.0,Student (Specialist),Українська,False,False,university,False,False,0,36.0,1
male,0,1.0,322.0,2013.0,Full-time,0.0,Student (Bachelor's),Українська,False,False,work,2010,False,1,34.0,1
male,0,1.0,169.0,2008.0,Full-time,4.0,Alumnus (Specialist),Українська;अवधी;बागड़ी;بلوچی,1,1,university,False,False,0,36.0,4
female,1,1.0,4061.0,2008.0,Part-time,4.0,Alumnus (Specialist),Українська,0,0,university,2008,2019,1,39.0,1
female,0,1.0,139.0,1993.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,university,False,False,1,37.0,1
male,1,1.0,1426.0,2014.0,Full-time,0.0,Alumnus (Specialist),False,0,0,university,2014,2020,1,37.0,1
male,0,1.0,296.0,2014.0,Full-time,0.0,Alumnus (Specialist),Українська;Русский;English,7,6,university,False,False,1,37.0,3
female,1,1.0,1001.0,2016.0,Full-time,1.0,Student (Bachelor's),Українська;English;Français;Español,False,False,university,False,False,1,31.0,4
female,1,1.0,264.0,1998.0,Full-time,0.0,Alumnus (Specialist),Українська,1,2,,2005,False,0,49.0,1
female,1,1.0,424.0,1992.0,Full-time,1.0,PhD,Українська,1,6,work,2004,2004,1,52.0,1
male,1,1.0,10.0,2003.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,university,False,False,0,46.0,1
male,1,1.0,44.0,2019.0,Part-time,4.0,Student (Specialist),Українська,False,False,university,2009,False,0,33.0,1
female,1,1.0,411.0,0.0,,0.0,Alumnus (Master's),False,5,False,university,False,False,1,34.0,1
female,1,1.0,138.0,2009.0,Distance Learning,4.0,Alumnus (Specialist),False,0,0,work,2002,False,1,37.0,1
male,0,1.0,456.0,2013.0,Distance Learning,0.0,Student (Specialist),Українська,3,1,work,2013,False,0,37.0,1
male,0,1.0,31.0,1995.0,Full-time,0.0,Alumnus (Specialist),Українська,0,0,university,False,False,0,37.0,1
male,0,1.0,651.0,2015.0,Distance Learning,4.0,Student (Specialist),Українська,1,2,university,False,False,1,37.0,1
female,1,1.0,806.0,2009.0,Full-time,2.0,Alumnus (Specialist),Українська;Русский,6,5,work,2009,False,1,39.0,2
male,0,1.0,51.0,2001.0,Full-time,4.0,Alumnus (Master's),False,False,False,university,False,False,0,47.0,1
female,1,1.0,351.0,2023.0,,4.0,Student (Bachelor's),Українська;English,0,0,work,False,False,0,37.0,2
female,0,1.0,75.0,0.0,Distance Learning,4.0,Student (Specialist),False,0,0,university,False,False,1,37.0,1
male,0,1.0,145.0,2018.0,Full-time,0.0,Student (Bachelor's),Українська;English,5,2,university,False,False,0,30.0,2
female,0,1.0,953.0,0.0,,0.0,Alumnus (Bachelor's),False,6,1,university,False,False,1,30.0,1
male,0,1.0,170.0,2018.0,Distance Learning,0.0,Alumnus (Master's),Українська;English,3,2,university,False,False,0,32.0,2
male,0,1.0,416.0,2011.0,Full-time,4.0,Student (Specialist),Українська,6,1,work,2007,False,0,36.0,1
female,0,1.0,521.0,2016.0,Full-time,0.0,Alumnus (Specialist),False,False,False,university,False,False,1,37.0,1
female,0,1.0,117.0,2006.0,Distance Learning,4.0,Alumnus (Specialist),Українська;Беларуская (тарашкевiца);English,1,6,work,2014,False,1,37.0,3
male,0,1.0,67.0,0.0,Full-time,0.0,PhD,Українська,False,False,university,False,False,0,38.0,1
male,1,1.0,304.0,2017.0,Full-time,0.0,Student (Specialist),Українська,0,0,university,False,False,0,32.0,1
male,0,1.0,46.0,2008.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,university,False,False,0,39.0,1
female,1,1.0,293.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Українська;English;Deutsch,3,6,university,False,False,1,32.0,3
male,0,1.0,263.0,2003.0,Part-time,7.0,PhD,Українська,False,False,university,2001,2008,0,32.0,1
male,1,1.0,151.0,2018.0,,0.0,Alumnus (Specialist),False,0,0,university,False,False,1,31.0,1
male,1,1.0,151.0,2010.0,Full-time,4.0,Alumnus (Bachelor's),False,False,False,university,2010,2015,1,37.0,1
female,1,1.0,330.0,2020.0,Full-time,4.0,Student (Specialist),False,0,2,university,False,False,1,37.0,1
female,1,1.0,621.0,2017.0,,0.0,Student (Bachelor's),False,0,0,work,False,False,1,30.0,1
male,0,1.0,69.0,2013.0,Full-time,0.0,Student (Specialist),Українська;English;Հայերեն;Svenska,False,False,university,False,False,0,39.0,4
female,0,1.0,1736.0,2015.0,Full-time,0.0,Alumnus (Specialist),Українська;English;日本語,6,5,work,2014,False,1,37.0,3
male,0,1.0,2.0,2002.0,Full-time,1.0,Alumnus (Specialist),Українська;Русский,0,0,university,False,False,0,37.0,2
male,1,1.0,5940.0,2015.0,Full-time,0.0,Alumnus (Specialist),False,0,0,university,False,False,1,37.0,1
male,0,1.0,145.0,1940.0,Full-time,5.0,PhD,Українська,8,4,university,1955,False,0,37.0,1
male,1,1.0,275.0,0.0,Full-time,0.0,Student (Bachelor's),Українська;English,6,5,work,False,False,1,30.0,2
female,0,1.0,142.0,2003.0,Full-time,0.0,Alumnus (Specialist),Українська,6,2,university,False,False,1,37.0,1
male,0,1.0,110.0,2012.0,Distance Learning,0.0,Alumnus (Bachelor's),False,0,0,university,2011,False,0,37.0,1
male,1,1.0,535.0,2015.0,Full-time,4.0,Student (Bachelor's),Українська,1,5,work,2015,False,0,34.0,1
female,1,1.0,614.0,2017.0,Full-time,0.0,Alumnus (Specialist),Українська;English;Italiano,7,6,university,False,False,1,37.0,3
male,1,1.0,2611.0,2011.0,Full-time,4.0,Alumnus (Bachelor's),Українська;Deutsch;Беларуская (тарашкевiца);Lingua Latina,0,0,work,2008,False,0,37.0,4
male,0,1.0,81.0,2009.0,Full-time,2.0,Alumnus (Bachelor's),Українська,False,False,university,False,False,0,37.0,1
male,1,1.0,175.0,2000.0,Full-time,4.0,PhD,Українська,0,0,work,False,False,0,37.0,1
female,0,1.0,144.0,2010.0,Full-time,0.0,Alumnus (Specialist),False,False,False,work,False,False,1,37.0,1
male,0,1.0,322.0,2012.0,Full-time,6.0,Alumnus (Bachelor's),Українська,6,6,university,2009,False,0,37.0,1
female,0,1.0,255.0,2008.0,Distance Learning,4.0,Alumnus (Master's),Українська,6,6,work,1983,False,1,37.0,1
female,1,1.0,262.0,2018.0,Full-time,1.0,Student (Specialist),Українська,0,2,university,False,False,1,37.0,1
female,0,1.0,890.0,2007.0,Full-time,0.0,Alumnus (Specialist),Українська,0,0,work,2009,False,0,37.0,1
female,1,1.0,130.0,2013.0,Full-time,1.0,Alumnus (Specialist),False,0,0,university,False,False,1,34.0,1
female,1,1.0,252.0,2011.0,Full-time,1.0,Alumnus (Specialist),Українська,5,0,work,2012,False,1,37.0,1
male,0,1.0,47.0,2008.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,university,False,False,0,37.0,1
female,0,0.0,420.0,2011.0,Full-time,0.0,Alumnus (Bachelor's),False,0,6,university,False,False,1,37.0,1
male,1,1.0,169.0,2014.0,Full-time,4.0,Student (Specialist),Українська,1,2,university,False,False,0,37.0,1
male,0,1.0,21.0,2009.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,university,False,False,0,37.0,1
male,1,1.0,221.0,2010.0,Full-time,5.0,Undergraduate applicant,False,False,False,university,2007,2009,0,36.0,1
male,0,1.0,117.0,2016.0,Full-time,1.0,Alumnus (Master's),Українська,0,0,university,False,False,0,37.0,1
male,1,1.0,85.0,2013.0,Distance Learning,4.0,PhD,Українська,0,0,university,2002,2013,0,37.0,1
male,0,1.0,362.0,2012.0,Full-time,0.0,Alumnus (Master's),Українська,1,2,university,False,False,0,37.0,1
male,1,1.0,515.0,2009.0,Distance Learning,0.0,Alumnus (Specialist),Українська,0,0,university,False,False,0,37.0,1
male,1,1.0,81.0,2012.0,Distance Learning,5.0,Student (Specialist),Українська,False,False,university,False,False,1,48.0,1
male,1,1.0,317.0,2015.0,Full-time,1.0,Student (Specialist),Українська;English,0,2,university,False,False,1,31.0,2
